==3125== Memcheck, a memory error detector
Current Savings Balance for 0793710490620664: 4259251.61
Current Savings Balance for 6847226299857821: 1313097.42
Current Savings Balance for 2076962079974167: 3628086.75
Current Savings Balance for 7966380955913694: 2464334.37
Current Savings Balance for 4659001911688512: 1416861.24
Current Savings Balance for 8255171551994747: 3008506.58
Current Savings Balance for 7966380955913694: 2462579.02
Current Savings Balance for 0793710490620664: 4268917.69
Current Savings Balance for 1093278990669429: 1660700.83
Current Savings Balance for 3491588839892013: 3508817.23
Current Savings Balance for 7966380955913694: 2457981.17
Current Savings Balance for 0793710490620664: 4267903.33
Current Savings Balance for 2076962079974167: 3631038.71
Current Savings Balance for 0793710490620664: 4267614.03
Current Savings Balance for 1093278990669429: 1661477.75
Current Savings Balance for 3491588839892013: 3503036.98
Current Savings Balance for 2076962079974167: 3630366.75
Current Savings Balance for 8255171551994747: 3009362.77
Current Savings Balance for 1093278990669429: 1660389.69
Current Savings Balance for 8255171551994747: 3009297.65
Current Savings Balance for 9980216556183046: 2322215.39
Current Savings Balance for 3491588839892013: 3503091.11
Current Savings Balance for 1093278990669429: 1660389.69
Current Savings Balance for 1093278990669429: 1661098.75
Current Savings Balance for 7966380955913694: 2460571.31
Current Savings Balance for 1093278990669429: 1663058.98
Current Savings Balance for 3491588839892013: 3501919.55
Current Savings Balance for 9980216556183046: 2323466.50
Current Savings Balance for 6847226299857821: 1316179.29
Current Savings Balance for 2076962079974167: 3630246.15
Current Savings Balance for 4659001911688512: 1420447.54
Current Savings Balance for 8028716243309826: 1821675.09
Current Savings Balance for 8028716243309826: 1821675.09
Current Savings Balance for 6847226299857821: 1314189.99
Current Savings Balance for 6847226299857821: 1311752.34
Current Savings Balance for 1093278990669429: 1670623.21
Current Savings Balance for 1093278990669429: 1670623.21
Current Savings Balance for 0793710490620664: 4269131.09
Current Savings Balance for 7966380955913694: 2456091.83
Current Savings Balance for 9980216556183046: 2322828.14
Current Savings Balance for 0793710490620664: 4266925.54
Current Savings Balance for 8255171551994747: 2999784.18
Current Savings Balance for 1093278990669429: 1670460.11
Current Savings Balance for 0793710490620664: 4267775.15
Current Savings Balance for 2076962079974167: 3636300.25
Current Savings Balance for 0793710490620664: 4269931.66
Current Savings Balance for 2076962079974167: 3636020.47
Current Savings Balance for 8028716243309826: 1823221.55
Current Savings Balance for 0793710490620664: 4268980.11
Current Savings Balance for 8255171551994747: 2999200.34
Current Savings Balance for 8028716243309826: 1823748.74
Current Savings Balance for 3491588839892013: 3508503.35
Current Savings Balance for 7966380955913694: 2451363.53
Current Savings Balance for 8028716243309826: 1823748.74
Current Savings Balance for 8028716243309826: 1823748.74
Current Savings Balance for 0793710490620664: 4264981.87
Current Savings Balance for 8255171551994747: 2998796.12
Current Savings Balance for 8028716243309826: 1823649.85
Current Savings Balance for 3491588839892013: 3508118.45
Current Savings Balance for 1093278990669429: 1678813.48
Current Savings Balance for 0793710490620664: 4264566.71
Current Savings Balance for 0793710490620664: 4264480.39
Current Savings Balance for 7966380955913694: 2454317.57
Current Savings Balance for 7966380955913694: 2454317.57
Current Savings Balance for 8028716243309826: 1823649.85
Current Savings Balance for 1093278990669429: 1682643.45
Current Savings Balance for 1093278990669429: 1681876.95
Current Savings Balance for 6847226299857821: 1315773.86
Current Savings Balance for 0793710490620664: 4261793.57
Current Savings Balance for 8028716243309826: 1824731.28
Current Savings Balance for 6847226299857821: 1316584.78
Current Savings Balance for 9980216556183046: 2328238.46
Current Savings Balance for 3491588839892013: 3504868.50
Current Savings Balance for 9980216556183046: 2326276.92
Current Savings Balance for 8028716243309826: 1823357.82
Current Savings Balance for 4659001911688512: 1418635.00
Current Savings Balance for 1093278990669429: 1683925.05
Current Savings Balance for 8255171551994747: 2996656.52
Current Savings Balance for 8255171551994747: 2996656.52
Current Savings Balance for 7966380955913694: 2449667.04
Current Savings Balance for 4659001911688512: 1419707.53
Current Savings Balance for 4659001911688512: 1422942.88
Current Savings Balance for 1093278990669429: 1684307.51
Current Savings Balance for 8028716243309826: 1823969.14
Current Savings Balance for 6847226299857821: 1317975.54
Current Savings Balance for 0793710490620664: 4265375.95
Current Savings Balance for 8028716243309826: 1826368.04
Current Savings Balance for 2076962079974167: 3634343.16
Current Savings Balance for 8255171551994747: 2994154.95
Current Savings Balance for 4659001911688512: 1424454.64
Current Savings Balance for 8028716243309826: 1827304.39
Current Savings Balance for 7966380955913694: 2448748.36
Current Savings Balance for 8255171551994747: 2992026.92
Current Savings Balance for 0793710490620664: 4263662.02
Current Savings Balance for 8028716243309826: 1827158.44
Current Savings Balance for 6847226299857821: 1322306.64
Current Savings Balance for 1093278990669429: 1680529.82
Current Savings Balance for 3491588839892013: 3497156.56
Current Savings Balance for 7966380955913694: 2447276.54
Current Savings Balance for 2076962079974167: 3629212.52
Current Savings Balance for 8028716243309826: 1830596.99
Current Savings Balance for 7966380955913694: 2449112.69
Current Savings Balance for 6847226299857821: 1325198.78
Current Savings Balance for 8255171551994747: 2990763.55
Current Savings Balance for 2076962079974167: 3628085.76
Current Savings Balance for 4659001911688512: 1425390.50
Current Savings Balance for 8255171551994747: 2992733.72
Current Savings Balance for 2076962079974167: 3628578.84
Current Savings Balance for 4659001911688512: 1425390.50
Current Savings Balance for 8255171551994747: 2991576.07
Current Savings Balance for 8028716243309826: 1827547.84
Current Savings Balance for 9980216556183046: 2324054.42
Current Savings Balance for 0793710490620664: 4261000.05
Current Savings Balance for 6847226299857821: 1332784.87
Current Savings Balance for 2076962079974167: 3631365.81
Current Savings Balance for 6847226299857821: 1332899.51
Current Savings Balance for 4659001911688512: 1429158.43
Current Savings Balance for 8255171551994747: 2990616.10
Current Savings Balance for 6847226299857821: 1333683.78
Current Savings Balance for 7966380955913694: 2448793.77
Current Savings Balance for 7966380955913694: 2448793.77
Current Savings Balance for 2076962079974167: 3629765.38
Current Savings Balance for 3491588839892013: 3485821.90
Current Savings Balance for 8255171551994747: 2991318.06
Current Savings Balance for 6847226299857821: 1334614.36
Current Savings Balance for 8255171551994747: 2993270.78
Current Savings Balance for 6847226299857821: 1334614.36
Current Savings Balance for 2076962079974167: 3628776.28
Current Savings Balance for 2076962079974167: 3627464.49
Current Savings Balance for 0793710490620664: 4266714.89
Current Savings Balance for 1093278990669429: 1674908.81
Current Savings Balance for 0793710490620664: 4264600.96
Current Savings Balance for 0793710490620664: 4264600.96
Current Savings Balance for 1093278990669429: 1679079.53
Current Savings Balance for 6847226299857821: 1341844.18
Current Savings Balance for 2076962079974167: 3627753.22
Current Savings Balance for 8028716243309826: 1829852.89
Current Savings Balance for 1093278990669429: 1675559.28
Current Savings Balance for 4659001911688512: 1429445.14
Current Savings Balance for 1093278990669429: 1672630.40
Current Savings Balance for 8028716243309826: 1833903.91
Current Savings Balance for 0793710490620664: 4265883.26
Current Savings Balance for 7966380955913694: 2442934.62
Current Savings Balance for 4659001911688512: 1429248.21
Current Savings Balance for 9980216556183046: 2329097.27
Current Savings Balance for 1093278990669429: 1669245.34
Current Savings Balance for 2076962079974167: 3643264.92
Current Savings Balance for 2076962079974167: 3640516.56
Current Savings Balance for 2076962079974167: 3641290.22
Current Savings Balance for 3491588839892013: 3479606.42
Current Savings Balance for 4659001911688512: 1429627.51
Current Savings Balance for 6847226299857821: 1352824.59
Current Savings Balance for 8028716243309826: 1834451.85
Current Savings Balance for 1093278990669429: 1671656.06
Current Savings Balance for 8255171551994747: 2985365.57
Current Savings Balance for 6847226299857821: 1353750.25
Current Savings Balance for 6847226299857821: 1354554.94
Current Savings Balance for 6847226299857821: 1354742.97
Current Savings Balance for 2076962079974167: 3637581.25
Current Savings Balance for 6847226299857821: 1356065.42
Current Savings Balance for 4659001911688512: 1424302.44
Current Savings Balance for 3491588839892013: 3478102.02
Current Savings Balance for 2076962079974167: 3631772.73
Current Savings Balance for 1093278990669429: 1675665.53
Current Savings Balance for 0793710490620664: 4263916.45
Current Savings Balance for 1093278990669429: 1675144.15
Current Savings Balance for 4659001911688512: 1423145.29
Current Savings Balance for 8255171551994747: 2977584.89
Current Savings Balance for 6847226299857821: 1361600.24
Current Savings Balance for 8255171551994747: 2977584.89
Current Savings Balance for 9980216556183046: 2336259.12
Current Savings Balance for 7966380955913694: 2432441.24
Current Savings Balance for 9980216556183046: 2338218.81
Current Savings Balance for 1093278990669429: 1682877.36
Current Savings Balance for 7966380955913694: 2431742.75
Current Savings Balance for 6847226299857821: 1361172.92
Current Savings Balance for 7966380955913694: 2430783.54
Current Savings Balance for 3491588839892013: 3469122.60
Current Savings Balance for 8255171551994747: 2972454.11
Current Savings Balance for 4659001911688512: 1425300.34
Current Savings Balance for 7966380955913694: 2434988.21
Current Savings Balance for 3491588839892013: 3467625.11
Current Savings Balance for 1093278990669429: 1680799.57
Current Savings Balance for 3491588839892013: 3468264.80
Current Savings Balance for 6847226299857821: 1361858.97
Current Savings Balance for 9980216556183046: 2342955.30
Current Savings Balance for 8028716243309826: 1833417.68
Current Savings Balance for 1093278990669429: 1680516.84
Current Savings Balance for 4659001911688512: 1427758.73
Current Savings Balance for 3491588839892013: 3467025.19
Current Savings Balance for 1093278990669429: 1677648.54
Current Savings Balance for 3491588839892013: 3467743.75
Current Savings Balance for 1093278990669429: 1675105.39
Current Savings Balance for 8028716243309826: 1833836.68
Current Savings Balance for 3491588839892013: 3470191.05
Current Savings Balance for 0793710490620664: 4285130.76
Current Savings Balance for 7966380955913694: 2427793.38
Current Savings Balance for 8255171551994747: 2973781.76
Current Savings Balance for 2076962079974167: 3616732.49
Current Savings Balance for 0793710490620664: 4281781.92
Current Savings Balance for 1093278990669429: 1673502.41
Current Savings Balance for 8255171551994747: 2970350.23
Current Savings Balance for 9980216556183046: 2335627.99
Current Savings Balance for 6847226299857821: 1365529.26
Current Savings Balance for 6847226299857821: 1367431.83
Current Savings Balance for 0793710490620664: 4281294.62
Current Savings Balance for 9980216556183046: 2335067.37
Current Savings Balance for 3491588839892013: 3460165.34
Current Savings Balance for 0793710490620664: 4281003.35
Current Savings Balance for 1093278990669429: 1672475.91
Current Savings Balance for 2076962079974167: 3618116.29
Current Savings Balance for 9980216556183046: 2337878.79
Current Savings Balance for 4659001911688512: 1431107.06
Current Savings Balance for 7966380955913694: 2419263.31
Current Savings Balance for 1093278990669429: 1675687.30
Current Savings Balance for 0793710490620664: 4280180.10
Current Savings Balance for 9980216556183046: 2337492.68
Current Savings Balance for 1093278990669429: 1678886.58
Current Savings Balance for 8028716243309826: 1829605.07
Current Savings Balance for 1093278990669429: 1677853.49
Current Savings Balance for 2076962079974167: 3611255.06
Current Savings Balance for 1093278990669429: 1675058.52
Current Savings Balance for 6847226299857821: 1375599.42
Current Savings Balance for 8255171551994747: 2975078.61
Current Savings Balance for 6847226299857821: 1374487.72
Current Savings Balance for 4659001911688512: 1434821.88
Current Savings Balance for 0793710490620664: 4281356.11
Current Savings Balance for 9980216556183046: 2341534.53
Current Savings Balance for 4659001911688512: 1435881.50
Current Savings Balance for 9980216556183046: 2342113.23
Current Savings Balance for 1093278990669429: 1683963.09
Current Savings Balance for 4659001911688512: 1440430.31
Current Savings Balance for 0793710490620664: 4281966.38
Current Savings Balance for 1093278990669429: 1683575.35
Current Savings Balance for 9980216556183046: 2342749.00
Current Savings Balance for 3491588839892013: 3454008.84
Current Savings Balance for 9980216556183046: 2342590.48
Current Savings Balance for 8028716243309826: 1833182.80
Current Savings Balance for 2076962079974167: 3612544.92
Current Savings Balance for 7966380955913694: 2417020.85
Current Savings Balance for 7966380955913694: 2417020.85
Current Savings Balance for 2076962079974167: 3611670.35
Current Savings Balance for 0793710490620664: 4275376.33
Current Savings Balance for 3491588839892013: 3452709.48
Current Savings Balance for 2076962079974167: 3612080.34
Current Savings Balance for 4659001911688512: 1445916.04
Current Savings Balance for 4659001911688512: 1443999.73
Current Savings Balance for 8028716243309826: 1835727.94
Current Savings Balance for 7966380955913694: 2421651.27
Current Savings Balance for 8255171551994747: 2968683.09
Current Savings Balance for 9980216556183046: 2339000.25
Current Savings Balance for 7966380955913694: 2418218.24
Current Savings Balance for 8255171551994747: 2968384.53
Current Savings Balance for 7966380955913694: 2420258.37
Current Savings Balance for 9980216556183046: 2344086.63
Current Savings Balance for 2076962079974167: 3608632.85
Current Savings Balance for 9980216556183046: 2340459.01
Current Savings Balance for 7966380955913694: 2422495.08
Current Savings Balance for 1093278990669429: 1679474.30
Current Savings Balance for 2076962079974167: 3613699.63
Current Savings Balance for 8028716243309826: 1831569.67
Current Savings Balance for 1093278990669429: 1680598.93
Current Savings Balance for 0793710490620664: 4269462.32
Current Savings Balance for 8028716243309826: 1831569.67
Current Savings Balance for 0793710490620664: 4266000.33
Current Savings Balance for 3491588839892013: 3442044.85
Current Savings Balance for 3491588839892013: 3445857.61
Current Savings Balance for 4659001911688512: 1461473.56
Current Savings Balance for 0793710490620664: 4263924.91
Current Savings Balance for 7966380955913694: 2413128.63
Current Savings Balance for 1093278990669429: 1675786.69
Current Savings Balance for 4659001911688512: 1460627.14
Current Savings Balance for 6847226299857821: 1384704.29
Current Savings Balance for 4659001911688512: 1462431.94
Current Savings Balance for 4659001911688512: 1463323.50
Current Savings Balance for 1093278990669429: 1674839.63
Current Savings Balance for 4659001911688512: 1460039.75
Current Savings Balance for 2076962079974167: 3617311.85
Current Savings Balance for 9980216556183046: 2344621.71
Current Savings Balance for 9980216556183046: 2344621.71
Current Savings Balance for 9980216556183046: 2344662.40
Current Savings Balance for 3491588839892013: 3445158.42
Current Savings Balance for 9980216556183046: 2343975.34
Current Savings Balance for 8028716243309826: 1835122.36
Current Savings Balance for 0793710490620664: 4263786.77
Current Savings Balance for 3491588839892013: 3445810.69
Current Savings Balance for 0793710490620664: 4262058.85
Current Savings Balance for 8028716243309826: 1836713.34
Current Savings Balance for 4659001911688512: 1460199.88
Current Savings Balance for 9980216556183046: 2342888.39
Current Savings Balance for 3491588839892013: 3449748.64
Current Savings Balance for 4659001911688512: 1461328.17
Current Savings Balance for 7966380955913694: 2412354.43
Current Savings Balance for 1093278990669429: 1679121.06
Current Savings Balance for 4659001911688512: 1462123.52
Current Savings Balance for 6847226299857821: 1386914.49
Current Savings Balance for 9980216556183046: 2343007.21
Current Savings Balance for 7966380955913694: 2409345.74
Current Savings Balance for 0793710490620664: 4260401.63
Current Savings Balance for 6847226299857821: 1391630.82
Current Savings Balance for 4659001911688512: 1463268.28
Current Savings Balance for 8028716243309826: 1838080.75
Current Savings Balance for 7966380955913694: 2410850.86
Current Savings Balance for 2076962079974167: 3613621.95
Current Savings Balance for 1093278990669429: 1683270.26
Current Savings Balance for 3491588839892013: 3448319.33
Current Savings Balance for 8028716243309826: 1836824.45
Current Savings Balance for 4659001911688512: 1463474.21
Current Savings Balance for 3491588839892013: 3447881.26
Current Savings Balance for 7966380955913694: 2404357.77
Current Savings Balance for 8255171551994747: 2948370.13
Current Savings Balance for 8255171551994747: 2948370.13
Current Savings Balance for 8028716243309826: 1836013.97
Current Savings Balance for 1093278990669429: 1681726.06
Current Savings Balance for 6847226299857821: 1393565.21
Current Savings Balance for 8255171551994747: 2948226.94
Current Savings Balance for 1093278990669429: 1684947.61
Current Savings Balance for 0793710490620664: 4252206.68
Current Savings Balance for 2076962079974167: 3619431.21
Current Savings Balance for 7966380955913694: 2405995.09
Current Savings Balance for 2076962079974167: 3616667.60
Current Savings Balance for 9980216556183046: 2343286.51
Current Savings Balance for 3491588839892013: 3445009.89
Current Savings Balance for 3491588839892013: 3445009.89
Current Savings Balance for 2076962079974167: 3609535.84
Current Savings Balance for 4659001911688512: 1460167.92
Current Savings Balance for 4659001911688512: 1460167.92
Current Savings Balance for 1093278990669429: 1688690.09
Current Savings Balance for 1093278990669429: 1693984.56
Current Savings Balance for 2076962079974167: 3608552.19
Current Savings Balance for 2076962079974167: 3608552.19
Current Savings Balance for 2076962079974167: 3608552.19
Current Savings Balance for 9980216556183046: 2337732.77
Current Savings Balance for 4659001911688512: 1468836.47
Current Savings Balance for 8255171551994747: 2952290.33
Current Savings Balance for 9980216556183046: 2337867.65
Current Savings Balance for 2076962079974167: 3606686.67
Current Savings Balance for 6847226299857821: 1403784.42
Current Savings Balance for 1093278990669429: 1695311.62
Current Savings Balance for 2076962079974167: 3603065.08
Current Savings Balance for 1093278990669429: 1697185.68
Current Savings Balance for 7966380955913694: 2397673.65
Current Savings Balance for 3491588839892013: 3444199.49
Current Savings Balance for 8255171551994747: 2958015.37
Current Savings Balance for 7966380955913694: 2397673.65
Current Savings Balance for 8255171551994747: 2959763.46
Current Savings Balance for 8028716243309826: 1837005.14
Current Savings Balance for 6847226299857821: 1406202.42
Current Savings Balance for 7966380955913694: 2399173.67
Current Savings Balance for 1093278990669429: 1695288.98
Current Savings Balance for 1093278990669429: 1695288.98
Current Savings Balance for 3491588839892013: 3442895.37
Current Savings Balance for 7966380955913694: 2399489.39
Current Savings Balance for 4659001911688512: 1477664.35
Current Savings Balance for 8255171551994747: 2962766.03
Current Savings Balance for 8255171551994747: 2964236.49
Current Savings Balance for 8255171551994747: 2966118.61
Current Savings Balance for 8028716243309826: 1841657.94
Current Savings Balance for 9980216556183046: 2331731.04
Current Savings Balance for 0793710490620664: 4244923.52
Current Savings Balance for 3491588839892013: 3440765.84
Current Savings Balance for 6847226299857821: 1402049.62
Current Savings Balance for 9980216556183046: 2328819.17
Current Savings Balance for 4659001911688512: 1479157.24
Current Savings Balance for 8255171551994747: 2964986.40
Current Savings Balance for 9980216556183046: 2329789.90
Current Savings Balance for 3491588839892013: 3435788.04
Current Savings Balance for 9980216556183046: 2326846.99
Current Savings Balance for 0793710490620664: 4243944.73
Current Savings Balance for 0793710490620664: 4242306.30
Current Savings Balance for 1093278990669429: 1706271.86
Current Savings Balance for 0793710490620664: 4238185.22
Current Savings Balance for 3491588839892013: 3432586.01
Current Savings Balance for 2076962079974167: 3605631.68
Current Savings Balance for 6847226299857821: 1406305.61
Current Savings Balance for 3491588839892013: 3436011.54
Current Savings Balance for 0793710490620664: 4244327.99
Current Savings Balance for 3491588839892013: 3444006.91
Current Savings Balance for 0793710490620664: 4250437.71
Current Savings Balance for 7966380955913694: 2409458.99
Current Savings Balance for 2076962079974167: 3601662.72
Current Savings Balance for 8028716243309826: 1848629.31
Current Savings Balance for 3491588839892013: 3446550.07
Current Savings Balance for 2076962079974167: 3601023.54
Current Savings Balance for 2076962079974167: 3601348.66
Current Savings Balance for 8028716243309826: 1850987.36
Current Savings Balance for 0793710490620664: 4248813.00
Current Savings Balance for 7966380955913694: 2409047.06
Current Savings Balance for 2076962079974167: 3595503.29
Current Savings Balance for 8255171551994747: 2976108.61
Current Savings Balance for 0793710490620664: 4250141.34
Current Savings Balance for 8255171551994747: 2975141.09
Current Savings Balance for 8028716243309826: 1849952.99
Current Savings Balance for 3491588839892013: 3455323.65
Current Savings Balance for 9980216556183046: 2333944.54
Current Savings Balance for 2076962079974167: 3590932.96
Current Savings Balance for 8028716243309826: 1849952.99
Current Savings Balance for 9980216556183046: 2336342.27
Current Savings Balance for 3491588839892013: 3454880.51
Current Savings Balance for 1093278990669429: 1715680.54
Current Savings Balance for 6847226299857821: 1409189.78
Current Savings Balance for 8255171551994747: 2978453.56
Current Savings Balance for 4659001911688512: 1487155.41
Current Savings Balance for 8028716243309826: 1850974.96
Current Savings Balance for 2076962079974167: 3591068.40
Current Savings Balance for 2076962079974167: 3591068.40
Current Savings Balance for 8028716243309826: 1853486.46
Current Savings Balance for 8255171551994747: 2977357.02
Current Savings Balance for 9980216556183046: 2339663.40
Current Savings Balance for 7966380955913694: 2405821.82
Current Savings Balance for 1093278990669429: 1719311.36
Current Savings Balance for 1093278990669429: 1719311.36
Current Savings Balance for 4659001911688512: 1492659.65
Current Savings Balance for 7966380955913694: 2402906.56
Current Savings Balance for 7966380955913694: 2402906.56
Current Savings Balance for 0793710490620664: 4239294.63
Current Savings Balance for 6847226299857821: 1409081.39
Current Savings Balance for 3491588839892013: 3456988.48
Current Savings Balance for 7966380955913694: 2403821.65
Current Savings Balance for 4659001911688512: 1490572.83
Current Savings Balance for 9980216556183046: 2333740.86
Current Savings Balance for 1093278990669429: 1722765.66
Current Savings Balance for 8255171551994747: 2975443.87
Current Savings Balance for 8255171551994747: 2975443.87
Current Savings Balance for 8255171551994747: 2975537.54
Current Savings Balance for 0793710490620664: 4242981.11
Current Savings Balance for 3491588839892013: 3461293.71
Current Savings Balance for 8255171551994747: 2977056.51
Current Savings Balance for 4659001911688512: 1499446.38
Current Savings Balance for 4659001911688512: 1499446.38
Current Savings Balance for 2076962079974167: 3577790.31
Current Savings Balance for 4659001911688512: 1499446.38
Current Savings Balance for 7966380955913694: 2402738.28
Current Savings Balance for 1093278990669429: 1724474.79
Current Savings Balance for 8255171551994747: 2975609.71
Current Savings Balance for 1093278990669429: 1725660.15
Current Savings Balance for 0793710490620664: 4238100.64
Current Savings Balance for 8028716243309826: 1850573.67
Current Savings Balance for 6847226299857821: 1411977.53
Current Savings Balance for 8028716243309826: 1850756.04
Current Savings Balance for 8255171551994747: 2971537.82
Current Savings Balance for 3491588839892013: 3474313.83
Current Savings Balance for 2076962079974167: 3575394.83
Current Savings Balance for 4659001911688512: 1501126.62
Current Savings Balance for 6847226299857821: 1418170.86
Current Savings Balance for 8028716243309826: 1846732.92
Current Savings Balance for 4659001911688512: 1500263.52
Current Savings Balance for 7966380955913694: 2396193.39
Current Savings Balance for 9980216556183046: 2339795.40
Current Savings Balance for 7966380955913694: 2396193.39
Current Savings Balance for 9980216556183046: 2340580.53
Current Savings Balance for 0793710490620664: 4232531.12
Current Savings Balance for 4659001911688512: 1500761.82
Current Savings Balance for 7966380955913694: 2400130.33
Current Savings Balance for 0793710490620664: 4233277.40
Current Savings Balance for 1093278990669429: 1724159.21
Current Savings Balance for 3491588839892013: 3474920.27
Current Savings Balance for 8255171551994747: 2971659.81
Current Savings Balance for 4659001911688512: 1498121.95
Current Savings Balance for 6847226299857821: 1419534.02
Current Savings Balance for 8028716243309826: 1845583.12
Current Savings Balance for 6847226299857821: 1420173.59
Current Savings Balance for 2076962079974167: 3579412.69
Current Savings Balance for 7966380955913694: 2403309.88
Current Savings Balance for 3491588839892013: 3463956.40
Current Savings Balance for 7966380955913694: 2402921.57
Current Savings Balance for 9980216556183046: 2344686.98
Current Savings Balance for 4659001911688512: 1499914.43
Current Savings Balance for 9980216556183046: 2344409.75
Current Savings Balance for 9980216556183046: 2344544.52
Current Savings Balance for 3491588839892013: 3462344.76
Current Savings Balance for 7966380955913694: 2403477.51
Current Savings Balance for 3491588839892013: 3461085.74
Current Savings Balance for 8028716243309826: 1848268.33
Current Savings Balance for 6847226299857821: 1409418.69
Current Savings Balance for 9980216556183046: 2348224.35
Current Savings Balance for 9980216556183046: 2349889.03
Current Savings Balance for 0793710490620664: 4237561.13
Current Savings Balance for 0793710490620664: 4238574.43
Current Savings Balance for 9980216556183046: 2346744.59
Current Savings Balance for 9980216556183046: 2346415.66
Current Savings Balance for 8255171551994747: 2978283.68
Current Savings Balance for 0793710490620664: 4238732.60
Current Savings Balance for 0793710490620664: 4238732.60
Current Savings Balance for 0793710490620664: 4238732.60
Current Savings Balance for 6847226299857821: 1410515.99
Current Savings Balance for 2076962079974167: 3583025.54
Current Savings Balance for 7966380955913694: 2399973.22
Current Savings Balance for 6847226299857821: 1410515.99
Current Savings Balance for 9980216556183046: 2355368.69
Current Savings Balance for 6847226299857821: 1412349.55
Current Savings Balance for 8028716243309826: 1845992.39
Current Savings Balance for 6847226299857821: 1414495.97
Current Savings Balance for 8028716243309826: 1845992.39
Current Savings Balance for 0793710490620664: 4233663.62
Current Savings Balance for 8028716243309826: 1845992.39
Current Savings Balance for 8255171551994747: 2969696.73
Current Savings Balance for 4659001911688512: 1485225.91
Current Savings Balance for 8255171551994747: 2969696.73
Current Savings Balance for 8255171551994747: 2969696.73
Current Savings Balance for 6847226299857821: 1410117.85
Current Savings Balance for 8255171551994747: 2970699.62
Current Savings Balance for 2076962079974167: 3581812.81
Current Savings Balance for 2076962079974167: 3581812.81
Current Savings Balance for 3491588839892013: 3464481.81
Current Savings Balance for 9980216556183046: 2355451.19
Current Savings Balance for 2076962079974167: 3580261.16
Current Savings Balance for 6847226299857821: 1412607.56
Current Savings Balance for 7966380955913694: 2391718.11
Current Savings Balance for 0793710490620664: 4235955.51
Current Savings Balance for 2076962079974167: 3577669.02
Current Savings Balance for 4659001911688512: 1491899.41
Current Savings Balance for 6847226299857821: 1408139.28
Current Savings Balance for 2076962079974167: 3578320.45
Current Savings Balance for 7966380955913694: 2393519.58
Current Savings Balance for 0793710490620664: 4234401.93
Current Savings Balance for 6847226299857821: 1406853.61
Current Savings Balance for 2076962079974167: 3574882.84
Current Savings Balance for 6847226299857821: 1406038.50
Current Savings Balance for 6847226299857821: 1402140.65
Current Savings Balance for 6847226299857821: 1402656.04
Current Savings Balance for 2076962079974167: 3571166.01
Current Savings Balance for 7966380955913694: 2396252.19
Current Savings Balance for 4659001911688512: 1486827.20
Current Savings Balance for 7966380955913694: 2392692.13
Current Savings Balance for 2076962079974167: 3572490.78
Current Savings Balance for 0793710490620664: 4230539.81
Current Savings Balance for 9980216556183046: 2360180.65
Current Savings Balance for 4659001911688512: 1485212.30
Current Savings Balance for 1093278990669429: 1738525.09
Current Savings Balance for 0793710490620664: 4231327.70
Current Savings Balance for 3491588839892013: 3471211.65
Current Savings Balance for 1093278990669429: 1740144.67
Current Savings Balance for 2076962079974167: 3568307.03
Current Savings Balance for 6847226299857821: 1398950.77
Current Savings Balance for 1093278990669429: 1739982.83
Current Savings Balance for 1093278990669429: 1740659.99
Current Savings Balance for 9980216556183046: 2363493.43
Current Savings Balance for 8028716243309826: 1847158.51
Current Savings Balance for 7966380955913694: 2382067.17
Current Savings Balance for 7966380955913694: 2382458.84
Current Savings Balance for 9980216556183046: 2368130.80
Current Savings Balance for 6847226299857821: 1400079.57
Current Savings Balance for 6847226299857821: 1400079.57
Current Savings Balance for 4659001911688512: 1491340.98
Current Savings Balance for 0793710490620664: 4224483.02
Current Savings Balance for 4659001911688512: 1495178.09
Current Savings Balance for 3491588839892013: 3462668.46
Current Savings Balance for 6847226299857821: 1407969.61
Current Savings Balance for 9980216556183046: 2364962.26
Current Savings Balance for 6847226299857821: 1414817.96
Current Savings Balance for 6847226299857821: 1412599.38
Current Savings Balance for 7966380955913694: 2381091.59
Current Savings Balance for 8028716243309826: 1852153.23
Current Savings Balance for 6847226299857821: 1409222.69
Current Savings Balance for 6847226299857821: 1409225.82
Current Savings Balance for 0793710490620664: 4229006.02
Current Savings Balance for 2076962079974167: 3568022.91
Current Savings Balance for 9980216556183046: 2367035.16
Current Savings Balance for 8028716243309826: 1854021.15
Current Savings Balance for 9980216556183046: 2366245.20
Current Savings Balance for 8028716243309826: 1854680.34
Current Savings Balance for 3491588839892013: 3454151.38
Current Savings Balance for 1093278990669429: 1739977.36
Current Savings Balance for 0793710490620664: 4224905.39
Current Savings Balance for 8028716243309826: 1853627.01
Current Savings Balance for 8255171551994747: 2979034.46
Current Savings Balance for 3491588839892013: 3454654.68
Current Savings Balance for 6847226299857821: 1420228.61
Current Savings Balance for 3491588839892013: 3455756.20
Current Savings Balance for 7966380955913694: 2375994.25
Current Savings Balance for 2076962079974167: 3572298.61
Current Savings Balance for 1093278990669429: 1740405.92
Current Savings Balance for 8255171551994747: 2976117.06
Current Savings Balance for 8028716243309826: 1852008.61
Current Savings Balance for 6847226299857821: 1421778.04
Current Savings Balance for 3491588839892013: 3451286.96
Current Savings Balance for 1093278990669429: 1741515.48
Current Savings Balance for 6847226299857821: 1420197.51
Current Savings Balance for 8255171551994747: 2975870.96
Current Savings Balance for 3491588839892013: 3449352.32
Current Savings Balance for 4659001911688512: 1509667.66
