==3078== Memcheck, a memory error detector
Current Savings Balance for 0793710490620664: 4261202.06
Current Savings Balance for 9980216556183046: 2251894.11
Current Savings Balance for 4659001911688512: 979841.54
Current Savings Balance for 1093278990669429: 1516482.98
Current Savings Balance for 2076962079974167: 3665866.22
Current Savings Balance for 8255171551994747: 2947982.21
Current Savings Balance for 3491588839892013: 3528120.17
Current Savings Balance for 0793710490620664: 4264409.97
Current Savings Balance for 9980216556183046: 2246620.67
Current Savings Balance for 7966380955913694: 2519441.44
Current Savings Balance for 0793710490620664: 4269173.92
Current Savings Balance for 9980216556183046: 2246620.67
Current Savings Balance for 3491588839892013: 3528131.16
Current Savings Balance for 0793710490620664: 4265432.94
Current Savings Balance for 7966380955913694: 2521861.03
Current Savings Balance for 2076962079974167: 3666275.56
Current Savings Balance for 3491588839892013: 3524156.04
Current Savings Balance for 2076962079974167: 3669762.72
Current Savings Balance for 9980216556183046: 2239215.71
Current Savings Balance for 8028716243309826: 1771158.87
Current Savings Balance for 9980216556183046: 2241733.95
Current Savings Balance for 2076962079974167: 3668520.14
Current Savings Balance for 8028716243309826: 1771158.87
Current Savings Balance for 3491588839892013: 3523067.60
Current Savings Balance for 6847226299857821: 1278377.37
Current Savings Balance for 7966380955913694: 2518596.53
Current Savings Balance for 7966380955913694: 2518596.53
Current Savings Balance for 8255171551994747: 2946229.07
Current Savings Balance for 6847226299857821: 1279902.96
Current Savings Balance for 4659001911688512: 981742.77
Current Savings Balance for 0793710490620664: 4263318.49
Current Savings Balance for 0793710490620664: 4263318.49
Current Savings Balance for 1093278990669429: 1535640.65
Current Savings Balance for 2076962079974167: 3668357.35
Current Savings Balance for 2076962079974167: 3668357.35
Current Savings Balance for 1093278990669429: 1533528.42
Current Savings Balance for 7966380955913694: 2520042.17
Current Savings Balance for 6847226299857821: 1278686.15
Current Savings Balance for 7966380955913694: 2520894.05
Current Savings Balance for 0793710490620664: 4261401.29
Current Savings Balance for 0793710490620664: 4261401.29
Current Savings Balance for 8028716243309826: 1774706.07
Current Savings Balance for 6847226299857821: 1279475.56
Current Savings Balance for 8028716243309826: 1774706.07
Current Savings Balance for 0793710490620664: 4258915.85
Current Savings Balance for 4659001911688512: 987448.68
Current Savings Balance for 0793710490620664: 4255114.35
Current Savings Balance for 3491588839892013: 3507948.58
Current Savings Balance for 9980216556183046: 2236994.84
Current Savings Balance for 2076962079974167: 3685626.86
Current Savings Balance for 3491588839892013: 3505947.02
Current Savings Balance for 8028716243309826: 1773082.05
Current Savings Balance for 9980216556183046: 2236735.52
Current Savings Balance for 9980216556183046: 2236699.13
Current Savings Balance for 7966380955913694: 2519745.83
Current Savings Balance for 9980216556183046: 2236699.13
Current Savings Balance for 9980216556183046: 2236699.13
Current Savings Balance for 8255171551994747: 2937321.72
Current Savings Balance for 8028716243309826: 1773750.21
Current Savings Balance for 2076962079974167: 3686737.85
Current Savings Balance for 8028716243309826: 1773750.21
Current Savings Balance for 0793710490620664: 4260217.50
Current Savings Balance for 7966380955913694: 2520092.22
Current Savings Balance for 6847226299857821: 1290898.84
Current Savings Balance for 6847226299857821: 1290688.13
Current Savings Balance for 2076962079974167: 3685620.83
Current Savings Balance for 2076962079974167: 3685620.83
Current Savings Balance for 8028716243309826: 1775787.04
Current Savings Balance for 8255171551994747: 2934040.10
Current Savings Balance for 3491588839892013: 3511177.46
Current Savings Balance for 4659001911688512: 988636.27
Current Savings Balance for 1093278990669429: 1532678.25
Current Savings Balance for 2076962079974167: 3679366.77
Current Savings Balance for 8028716243309826: 1774573.44
Current Savings Balance for 0793710490620664: 4258523.24
Current Savings Balance for 8028716243309826: 1774573.44
Current Savings Balance for 6847226299857821: 1287843.91
Current Savings Balance for 9980216556183046: 2232586.27
Current Savings Balance for 6847226299857821: 1286746.06
Current Savings Balance for 0793710490620664: 4259790.33
Current Savings Balance for 0793710490620664: 4257364.14
Current Savings Balance for 8255171551994747: 2942761.35
Current Savings Balance for 1093278990669429: 1534825.68
Current Savings Balance for 8028716243309826: 1773604.44
Current Savings Balance for 2076962079974167: 3673578.93
Current Savings Balance for 8255171551994747: 2941550.43
Current Savings Balance for 9980216556183046: 2225254.55
Current Savings Balance for 7966380955913694: 2510603.38
Current Savings Balance for 3491588839892013: 3503209.93
Current Savings Balance for 2076962079974167: 3676585.51
Current Savings Balance for 9980216556183046: 2224942.27
Current Savings Balance for 9980216556183046: 2224313.49
Current Savings Balance for 0793710490620664: 4257038.37
Current Savings Balance for 0793710490620664: 4257038.37
Current Savings Balance for 1093278990669429: 1535957.70
Current Savings Balance for 7966380955913694: 2511673.18
Current Savings Balance for 0793710490620664: 4256936.74
Current Savings Balance for 8255171551994747: 2938989.42
Current Savings Balance for 2076962079974167: 3680632.87
Current Savings Balance for 8255171551994747: 2938989.42
Current Savings Balance for 6847226299857821: 1280818.59
Current Savings Balance for 3491588839892013: 3504377.76
Current Savings Balance for 7966380955913694: 2510291.20
Current Savings Balance for 4659001911688512: 992275.14
Current Savings Balance for 0793710490620664: 4250817.04
Current Savings Balance for 4659001911688512: 990813.24
Current Savings Balance for 2076962079974167: 3673506.36
Current Savings Balance for 4659001911688512: 990813.24
Current Savings Balance for 7966380955913694: 2510603.47
Current Savings Balance for 2076962079974167: 3668846.20
Current Savings Balance for 0793710490620664: 4251792.12
Current Savings Balance for 4659001911688512: 987932.92
Current Savings Balance for 7966380955913694: 2509896.51
Current Savings Balance for 3491588839892013: 3501291.93
Current Savings Balance for 6847226299857821: 1286395.83
Current Savings Balance for 8028716243309826: 1770298.54
Current Savings Balance for 6847226299857821: 1283720.51
Current Savings Balance for 8255171551994747: 2947584.72
Current Savings Balance for 1093278990669429: 1542715.95
Current Savings Balance for 6847226299857821: 1280787.54
Current Savings Balance for 2076962079974167: 3675613.94
Current Savings Balance for 0793710490620664: 4247139.64
Current Savings Balance for 2076962079974167: 3680239.90
Current Savings Balance for 4659001911688512: 984916.97
Current Savings Balance for 3491588839892013: 3503501.06
Current Savings Balance for 4659001911688512: 983740.01
Current Savings Balance for 1093278990669429: 1543720.54
Current Savings Balance for 6847226299857821: 1281692.66
Current Savings Balance for 8028716243309826: 1773504.00
Current Savings Balance for 8028716243309826: 1774482.89
Current Savings Balance for 8255171551994747: 2948436.35
Current Savings Balance for 0793710490620664: 4247873.58
Current Savings Balance for 2076962079974167: 3684957.73
Current Savings Balance for 0793710490620664: 4251550.17
Current Savings Balance for 8028716243309826: 1776457.60
Current Savings Balance for 7966380955913694: 2510873.92
Current Savings Balance for 2076962079974167: 3691566.33
Current Savings Balance for 6847226299857821: 1285683.17
Current Savings Balance for 1093278990669429: 1546129.78
Current Savings Balance for 8255171551994747: 2942804.30
Current Savings Balance for 0793710490620664: 4242610.75
Current Savings Balance for 2076962079974167: 3696442.26
Current Savings Balance for 2076962079974167: 3696442.26
Current Savings Balance for 4659001911688512: 972195.59
Current Savings Balance for 8255171551994747: 2941431.40
Current Savings Balance for 6847226299857821: 1295443.47
Current Savings Balance for 2076962079974167: 3693655.04
Current Savings Balance for 2076962079974167: 3692719.78
Current Savings Balance for 1093278990669429: 1542675.38
Current Savings Balance for 4659001911688512: 975373.66
Current Savings Balance for 7966380955913694: 2516581.13
Current Savings Balance for 1093278990669429: 1546282.81
Current Savings Balance for 1093278990669429: 1546282.81
Current Savings Balance for 7966380955913694: 2513203.74
Current Savings Balance for 8028716243309826: 1781209.30
Current Savings Balance for 4659001911688512: 975079.71
Current Savings Balance for 9980216556183046: 2210292.90
Current Savings Balance for 2076962079974167: 3692728.72
Current Savings Balance for 8255171551994747: 2930619.96
Current Savings Balance for 4659001911688512: 976499.06
Current Savings Balance for 6847226299857821: 1293908.53
Current Savings Balance for 8028716243309826: 1782086.00
Current Savings Balance for 2076962079974167: 3693852.43
Current Savings Balance for 8255171551994747: 2929456.00
Current Savings Balance for 8028716243309826: 1782015.44
Current Savings Balance for 4659001911688512: 974276.67
Current Savings Balance for 7966380955913694: 2512043.01
Current Savings Balance for 2076962079974167: 3696776.12
Current Savings Balance for 6847226299857821: 1298551.95
Current Savings Balance for 8255171551994747: 2929011.45
Current Savings Balance for 6847226299857821: 1299061.65
Current Savings Balance for 8028716243309826: 1782015.44
Current Savings Balance for 8028716243309826: 1783356.63
Current Savings Balance for 4659001911688512: 976788.27
Current Savings Balance for 2076962079974167: 3696140.45
Current Savings Balance for 9980216556183046: 2224588.16
Current Savings Balance for 9980216556183046: 2222770.88
Current Savings Balance for 9980216556183046: 2222770.88
Current Savings Balance for 3491588839892013: 3516713.10
Current Savings Balance for 7966380955913694: 2509426.75
Current Savings Balance for 8028716243309826: 1785771.55
Current Savings Balance for 4659001911688512: 973984.24
Current Savings Balance for 6847226299857821: 1305008.11
Current Savings Balance for 8255171551994747: 2923115.58
Current Savings Balance for 8255171551994747: 2925858.06
Current Savings Balance for 7966380955913694: 2510992.03
Current Savings Balance for 1093278990669429: 1559611.21
Current Savings Balance for 2076962079974167: 3687521.26
Current Savings Balance for 9980216556183046: 2221688.37
Current Savings Balance for 4659001911688512: 971303.76
Current Savings Balance for 1093278990669429: 1561880.59
Current Savings Balance for 8255171551994747: 2919745.58
Current Savings Balance for 8255171551994747: 2923206.46
Current Savings Balance for 3491588839892013: 3515829.59
Current Savings Balance for 2076962079974167: 3692424.39
Current Savings Balance for 6847226299857821: 1299316.18
Current Savings Balance for 8028716243309826: 1787454.34
Current Savings Balance for 6847226299857821: 1303810.85
Current Savings Balance for 3491588839892013: 3515453.51
Current Savings Balance for 7966380955913694: 2500073.07
Current Savings Balance for 8028716243309826: 1791593.49
Current Savings Balance for 7966380955913694: 2500668.70
Current Savings Balance for 6847226299857821: 1309467.99
Current Savings Balance for 9980216556183046: 2218064.21
Current Savings Balance for 7966380955913694: 2502274.66
Current Savings Balance for 4659001911688512: 973027.82
Current Savings Balance for 6847226299857821: 1307694.73
Current Savings Balance for 6847226299857821: 1305017.23
Current Savings Balance for 8028716243309826: 1788354.65
Current Savings Balance for 0793710490620664: 4233049.38
Current Savings Balance for 2076962079974167: 3684686.06
Current Savings Balance for 7966380955913694: 2503859.11
Current Savings Balance for 2076962079974167: 3682194.66
Current Savings Balance for 6847226299857821: 1303708.65
Current Savings Balance for 2076962079974167: 3683924.59
Current Savings Balance for 4659001911688512: 970951.96
Current Savings Balance for 2076962079974167: 3682163.30
Current Savings Balance for 4659001911688512: 970951.96
Current Savings Balance for 1093278990669429: 1563705.83
Current Savings Balance for 0793710490620664: 4228900.83
Current Savings Balance for 1093278990669429: 1561996.30
Current Savings Balance for 2076962079974167: 3679555.82
Current Savings Balance for 2076962079974167: 3679550.27
Current Savings Balance for 8255171551994747: 2926706.15
Current Savings Balance for 6847226299857821: 1301123.12
Current Savings Balance for 7966380955913694: 2502466.73
Current Savings Balance for 4659001911688512: 972160.10
Current Savings Balance for 2076962079974167: 3682965.08
Current Savings Balance for 8028716243309826: 1790704.70
Current Savings Balance for 8028716243309826: 1790704.70
Current Savings Balance for 6847226299857821: 1305444.84
Current Savings Balance for 9980216556183046: 2216428.59
Current Savings Balance for 8255171551994747: 2920334.05
Current Savings Balance for 3491588839892013: 3518386.74
Current Savings Balance for 4659001911688512: 981393.10
Current Savings Balance for 8028716243309826: 1788762.05
Current Savings Balance for 2076962079974167: 3675320.82
Current Savings Balance for 8028716243309826: 1788762.05
Current Savings Balance for 2076962079974167: 3675320.82
Current Savings Balance for 7966380955913694: 2495401.25
Current Savings Balance for 3491588839892013: 3511245.34
Current Savings Balance for 8255171551994747: 2921879.58
Current Savings Balance for 2076962079974167: 3669134.77
Current Savings Balance for 7966380955913694: 2491932.14
Current Savings Balance for 8028716243309826: 1788536.68
Current Savings Balance for 0793710490620664: 4212972.31
Current Savings Balance for 9980216556183046: 2224873.26
Current Savings Balance for 6847226299857821: 1313284.95
Current Savings Balance for 1093278990669429: 1560993.54
Current Savings Balance for 9980216556183046: 2221683.60
Current Savings Balance for 7966380955913694: 2496955.35
Current Savings Balance for 3491588839892013: 3518754.28
Current Savings Balance for 8028716243309826: 1787873.30
Current Savings Balance for 1093278990669429: 1560631.07
Current Savings Balance for 4659001911688512: 981472.06
Current Savings Balance for 3491588839892013: 3512243.39
Current Savings Balance for 1093278990669429: 1564134.77
Current Savings Balance for 2076962079974167: 3667859.73
Current Savings Balance for 4659001911688512: 984955.81
Current Savings Balance for 6847226299857821: 1305655.19
Current Savings Balance for 3491588839892013: 3508779.34
Current Savings Balance for 2076962079974167: 3670069.18
Current Savings Balance for 2076962079974167: 3670455.54
Current Savings Balance for 8028716243309826: 1789673.00
Current Savings Balance for 8028716243309826: 1789673.00
Current Savings Balance for 8028716243309826: 1789673.00
Current Savings Balance for 7966380955913694: 2504230.55
Current Savings Balance for 3491588839892013: 3503420.45
Current Savings Balance for 3491588839892013: 3503420.45
Current Savings Balance for 8028716243309826: 1790669.98
Current Savings Balance for 1093278990669429: 1570137.54
Current Savings Balance for 4659001911688512: 985053.11
Current Savings Balance for 0793710490620664: 4204768.47
Current Savings Balance for 2076962079974167: 3675242.06
Current Savings Balance for 0793710490620664: 4204630.74
Current Savings Balance for 4659001911688512: 984378.14
Current Savings Balance for 1093278990669429: 1576173.07
Current Savings Balance for 3491588839892013: 3506606.98
Current Savings Balance for 1093278990669429: 1577914.64
Current Savings Balance for 8255171551994747: 2920405.02
Current Savings Balance for 7966380955913694: 2502709.36
Current Savings Balance for 2076962079974167: 3676435.65
Current Savings Balance for 8255171551994747: 2920405.02
Current Savings Balance for 8028716243309826: 1791769.25
Current Savings Balance for 6847226299857821: 1305877.52
Current Savings Balance for 0793710490620664: 4201689.88
Current Savings Balance for 1093278990669429: 1575311.52
Current Savings Balance for 8028716243309826: 1791028.82
Current Savings Balance for 1093278990669429: 1576219.35
Current Savings Balance for 8028716243309826: 1789377.40
Current Savings Balance for 9980216556183046: 2218357.11
Current Savings Balance for 4659001911688512: 983522.33
Current Savings Balance for 4659001911688512: 987324.37
Current Savings Balance for 8255171551994747: 2922338.56
Current Savings Balance for 8028716243309826: 1792987.20
Current Savings Balance for 0793710490620664: 4204268.63
Current Savings Balance for 8028716243309826: 1792987.20
Current Savings Balance for 7966380955913694: 2497556.64
Current Savings Balance for 8028716243309826: 1792987.20
Current Savings Balance for 7966380955913694: 2498903.61
Current Savings Balance for 8028716243309826: 1792987.20
Current Savings Balance for 0793710490620664: 4202423.05
Current Savings Balance for 7966380955913694: 2500313.49
Current Savings Balance for 7966380955913694: 2502194.65
Current Savings Balance for 3491588839892013: 3494524.59
Current Savings Balance for 0793710490620664: 4204602.79
Current Savings Balance for 7966380955913694: 2507863.88
Current Savings Balance for 2076962079974167: 3671654.30
Current Savings Balance for 7966380955913694: 2504946.20
Current Savings Balance for 2076962079974167: 3673575.80
Current Savings Balance for 3491588839892013: 3485796.12
Current Savings Balance for 7966380955913694: 2508645.37
Current Savings Balance for 4659001911688512: 992804.48
Current Savings Balance for 9980216556183046: 2214297.82
Current Savings Balance for 1093278990669429: 1576446.01
Current Savings Balance for 0793710490620664: 4203181.63
Current Savings Balance for 4659001911688512: 994263.06
Current Savings Balance for 8028716243309826: 1791068.90
Current Savings Balance for 9980216556183046: 2216169.25
Current Savings Balance for 9980216556183046: 2214446.65
Current Savings Balance for 3491588839892013: 3493026.33
Current Savings Balance for 8028716243309826: 1793008.24
Current Savings Balance for 7966380955913694: 2507563.10
Current Savings Balance for 8255171551994747: 2908927.66
Current Savings Balance for 1093278990669429: 1569364.35
Current Savings Balance for 9980216556183046: 2210599.56
Current Savings Balance for 3491588839892013: 3492078.77
Current Savings Balance for 1093278990669429: 1570723.02
Current Savings Balance for 9980216556183046: 2210599.56
Current Savings Balance for 2076962079974167: 3669766.34
Current Savings Balance for 7966380955913694: 2512193.13
Current Savings Balance for 6847226299857821: 1312691.53
Current Savings Balance for 8028716243309826: 1791331.74
Current Savings Balance for 9980216556183046: 2207088.68
Current Savings Balance for 3491588839892013: 3489264.97
Current Savings Balance for 6847226299857821: 1314673.18
Current Savings Balance for 9980216556183046: 2207088.68
Current Savings Balance for 0793710490620664: 4203337.96
Current Savings Balance for 7966380955913694: 2513289.07
Current Savings Balance for 7966380955913694: 2509714.16
Current Savings Balance for 3491588839892013: 3484464.23
Current Savings Balance for 7966380955913694: 2509714.16
Current Savings Balance for 4659001911688512: 1003327.03
Current Savings Balance for 4659001911688512: 1004345.38
Current Savings Balance for 7966380955913694: 2511749.17
Current Savings Balance for 2076962079974167: 3675862.43
Current Savings Balance for 3491588839892013: 3478280.35
Current Savings Balance for 6847226299857821: 1325705.64
Current Savings Balance for 9980216556183046: 2203136.39
Current Savings Balance for 7966380955913694: 2513575.23
Current Savings Balance for 3491588839892013: 3478432.08
Current Savings Balance for 1093278990669429: 1572041.82
Current Savings Balance for 9980216556183046: 2204406.53
Current Savings Balance for 7966380955913694: 2513936.11
Current Savings Balance for 6847226299857821: 1325889.74
Current Savings Balance for 2076962079974167: 3673885.86
Current Savings Balance for 8255171551994747: 2897948.14
Current Savings Balance for 9980216556183046: 2205014.26
Current Savings Balance for 6847226299857821: 1324944.17
Current Savings Balance for 8028716243309826: 1788882.43
Current Savings Balance for 8028716243309826: 1789244.10
Current Savings Balance for 6847226299857821: 1323985.07
Current Savings Balance for 3491588839892013: 3475730.91
Current Savings Balance for 2076962079974167: 3670437.58
Current Savings Balance for 7966380955913694: 2512460.43
Current Savings Balance for 4659001911688512: 1005375.02
Current Savings Balance for 8028716243309826: 1789244.10
Current Savings Balance for 8028716243309826: 1790930.13
Current Savings Balance for 1093278990669429: 1572241.85
Current Savings Balance for 8028716243309826: 1790930.13
Current Savings Balance for 2076962079974167: 3665684.25
Current Savings Balance for 2076962079974167: 3665940.38
Current Savings Balance for 8028716243309826: 1794026.94
Current Savings Balance for 3491588839892013: 3476792.12
Current Savings Balance for 4659001911688512: 1007535.40
Current Savings Balance for 6847226299857821: 1328895.15
Current Savings Balance for 3491588839892013: 3478240.50
Current Savings Balance for 8028716243309826: 1795747.68
Current Savings Balance for 9980216556183046: 2208091.45
Current Savings Balance for 8028716243309826: 1797027.76
Current Savings Balance for 4659001911688512: 1007929.50
Current Savings Balance for 9980216556183046: 2218008.50
Current Savings Balance for 2076962079974167: 3661452.02
Current Savings Balance for 4659001911688512: 1006720.97
Current Savings Balance for 8255171551994747: 2898918.09
Current Savings Balance for 8255171551994747: 2899210.42
Current Savings Balance for 8255171551994747: 2899210.42
Current Savings Balance for 8028716243309826: 1799729.79
Current Savings Balance for 6847226299857821: 1333949.64
Current Savings Balance for 3491588839892013: 3479887.04
Current Savings Balance for 4659001911688512: 1004991.74
Current Savings Balance for 9980216556183046: 2216617.23
Current Savings Balance for 8255171551994747: 2897808.66
Current Savings Balance for 3491588839892013: 3478341.21
Current Savings Balance for 7966380955913694: 2513617.97
Current Savings Balance for 3491588839892013: 3479527.09
Current Savings Balance for 3491588839892013: 3479527.09
Current Savings Balance for 8255171551994747: 2896759.46
Current Savings Balance for 8028716243309826: 1801290.64
Current Savings Balance for 3491588839892013: 3481417.68
Current Savings Balance for 8255171551994747: 2894578.57
Current Savings Balance for 8028716243309826: 1801078.29
Current Savings Balance for 7966380955913694: 2513484.39
Current Savings Balance for 8028716243309826: 1800865.27
Current Savings Balance for 4659001911688512: 1014375.67
Current Savings Balance for 7966380955913694: 2514168.33
Current Savings Balance for 1093278990669429: 1569416.13
Current Savings Balance for 8028716243309826: 1801933.20
Current Savings Balance for 6847226299857821: 1330681.61
Current Savings Balance for 1093278990669429: 1571238.13
Current Savings Balance for 0793710490620664: 4192952.70
Current Savings Balance for 9980216556183046: 2222125.12
Current Savings Balance for 7966380955913694: 2514482.84
Current Savings Balance for 9980216556183046: 2220603.50
Current Savings Balance for 3491588839892013: 3481131.02
Current Savings Balance for 1093278990669429: 1570755.57
Current Savings Balance for 1093278990669429: 1572475.19
Current Savings Balance for 8028716243309826: 1801008.63
Current Savings Balance for 0793710490620664: 4190590.63
Current Savings Balance for 8028716243309826: 1802907.72
Current Savings Balance for 1093278990669429: 1571593.53
Current Savings Balance for 0793710490620664: 4194195.38
Current Savings Balance for 8028716243309826: 1801237.41
Current Savings Balance for 1093278990669429: 1572466.20
Current Savings Balance for 9980216556183046: 2212019.20
Current Savings Balance for 0793710490620664: 4199990.45
Current Savings Balance for 6847226299857821: 1335534.17
Current Savings Balance for 3491588839892013: 3477708.82
Current Savings Balance for 9980216556183046: 2210583.05
Current Savings Balance for 1093278990669429: 1574183.36
Current Savings Balance for 8255171551994747: 2894741.36
Current Savings Balance for 3491588839892013: 3476380.48
Current Savings Balance for 1093278990669429: 1574335.72
Current Savings Balance for 6847226299857821: 1336120.48
Current Savings Balance for 9980216556183046: 2212667.67
Current Savings Balance for 9980216556183046: 2212667.67
Current Savings Balance for 4659001911688512: 1026157.16
Current Savings Balance for 8028716243309826: 1803563.16
Current Savings Balance for 4659001911688512: 1026072.03
Current Savings Balance for 9980216556183046: 2214645.79
Current Savings Balance for 0793710490620664: 4202443.38
Current Savings Balance for 6847226299857821: 1336310.73
Current Savings Balance for 3491588839892013: 3478357.82
Current Savings Balance for 8255171551994747: 2893801.06
Current Savings Balance for 4659001911688512: 1026651.34
Current Savings Balance for 3491588839892013: 3478758.95
Current Savings Balance for 1093278990669429: 1574460.89
Current Savings Balance for 7966380955913694: 2506905.99
Current Savings Balance for 6847226299857821: 1339852.61
Current Savings Balance for 7966380955913694: 2506905.99
Current Savings Balance for 7966380955913694: 2506078.21
Current Savings Balance for 8255171551994747: 2897914.36
Current Savings Balance for 0793710490620664: 4195090.30
Current Savings Balance for 3491588839892013: 3475221.41
Current Savings Balance for 3491588839892013: 3475732.70
Current Savings Balance for 8255171551994747: 2893205.37
Current Savings Balance for 4659001911688512: 1028404.58
Current Savings Balance for 7966380955913694: 2511104.05
Current Savings Balance for 9980216556183046: 2214616.03
Current Savings Balance for 0793710490620664: 4195562.35
Current Savings Balance for 3491588839892013: 3477930.09
Current Savings Balance for 2076962079974167: 3632218.53
Current Savings Balance for 8028716243309826: 1806186.13
Current Savings Balance for 9980216556183046: 2212550.52
Current Savings Balance for 8028716243309826: 1806656.81
Current Savings Balance for 1093278990669429: 1569152.55
Current Savings Balance for 8255171551994747: 2885884.25
Current Savings Balance for 2076962079974167: 3635004.19
Current Savings Balance for 8028716243309826: 1806656.81
Current Savings Balance for 8028716243309826: 1804996.86
Current Savings Balance for 8255171551994747: 2883006.33
Current Savings Balance for 7966380955913694: 2510143.16
Current Savings Balance for 1093278990669429: 1570284.35
Current Savings Balance for 0793710490620664: 4206796.10
Current Savings Balance for 1093278990669429: 1570284.35
Current Savings Balance for 6847226299857821: 1344478.61
Current Savings Balance for 0793710490620664: 4204283.63
Current Savings Balance for 0793710490620664: 4203021.65
Current Savings Balance for 2076962079974167: 3635403.06
Current Savings Balance for 6847226299857821: 1341353.72
Current Savings Balance for 0793710490620664: 4202855.76
Current Savings Balance for 2076962079974167: 3633246.00
Current Savings Balance for 8028716243309826: 1806987.51
Current Savings Balance for 6847226299857821: 1340033.41
Current Savings Balance for 2076962079974167: 3632640.70
Current Savings Balance for 9980216556183046: 2207371.23
Current Savings Balance for 4659001911688512: 1039489.89
Current Savings Balance for 2076962079974167: 3627975.51
Current Savings Balance for 1093278990669429: 1566150.43
Current Savings Balance for 2076962079974167: 3627289.67
Current Savings Balance for 6847226299857821: 1342670.85
Current Savings Balance for 1093278990669429: 1570698.07
Current Savings Balance for 4659001911688512: 1040427.59
Current Savings Balance for 4659001911688512: 1040427.59
Current Savings Balance for 8028716243309826: 1810518.92
Current Savings Balance for 8028716243309826: 1810518.92
Current Savings Balance for 9980216556183046: 2210656.70
Current Savings Balance for 9980216556183046: 2208828.56
Current Savings Balance for 2076962079974167: 3634142.38
Current Savings Balance for 8255171551994747: 2884439.07
Current Savings Balance for 3491588839892013: 3464546.89
Current Savings Balance for 3491588839892013: 3464546.89
Current Savings Balance for 4659001911688512: 1043456.61
Current Savings Balance for 6847226299857821: 1345349.64
Current Savings Balance for 8255171551994747: 2885913.21
Current Savings Balance for 8028716243309826: 1811405.50
Current Savings Balance for 8028716243309826: 1811405.50
Current Savings Balance for 7966380955913694: 2506320.71
Current Savings Balance for 8028716243309826: 1812305.68
Current Savings Balance for 8028716243309826: 1812305.68
Current Savings Balance for 9980216556183046: 2205769.82
Current Savings Balance for 6847226299857821: 1351171.61
Current Savings Balance for 6847226299857821: 1349854.34
Current Savings Balance for 1093278990669429: 1569603.69
Current Savings Balance for 6847226299857821: 1349854.34
Current Savings Balance for 3491588839892013: 3466505.61
Current Savings Balance for 8255171551994747: 2879019.13
Current Savings Balance for 6847226299857821: 1352973.86
Current Savings Balance for 8255171551994747: 2879019.13
Current Savings Balance for 6847226299857821: 1352954.02
Current Savings Balance for 4659001911688512: 1040007.07
Current Savings Balance for 9980216556183046: 2204478.29
Current Savings Balance for 1093278990669429: 1575780.92
Current Savings Balance for 2076962079974167: 3640749.14
Current Savings Balance for 8028716243309826: 1811423.83
Current Savings Balance for 8028716243309826: 1811423.83
Current Savings Balance for 6847226299857821: 1357313.83
Current Savings Balance for 2076962079974167: 3641848.76
Current Savings Balance for 8255171551994747: 2883337.14
Current Savings Balance for 4659001911688512: 1040741.01
Current Savings Balance for 6847226299857821: 1355797.53
Current Savings Balance for 8028716243309826: 1810223.94
Current Savings Balance for 9980216556183046: 2205696.83
Current Savings Balance for 0793710490620664: 4196450.54
Current Savings Balance for 1093278990669429: 1575149.02
Current Savings Balance for 3491588839892013: 3470757.44
Current Savings Balance for 9980216556183046: 2200638.00
Current Savings Balance for 7966380955913694: 2507123.44
Current Savings Balance for 6847226299857821: 1361925.99
Current Savings Balance for 8028716243309826: 1812732.29
Current Savings Balance for 6847226299857821: 1360240.87
Current Savings Balance for 4659001911688512: 1060223.16
Current Savings Balance for 8028716243309826: 1812732.29
Current Savings Balance for 8028716243309826: 1812732.29
Current Savings Balance for 6847226299857821: 1358902.15
Current Savings Balance for 0793710490620664: 4185997.44
Current Savings Balance for 2076962079974167: 3631143.35
Current Savings Balance for 9980216556183046: 2201196.33
Current Savings Balance for 7966380955913694: 2511947.12
Current Savings Balance for 0793710490620664: 4187240.76
Current Savings Balance for 8028716243309826: 1811462.45
Current Savings Balance for 0793710490620664: 4185573.00
Current Savings Balance for 3491588839892013: 3476132.68
Current Savings Balance for 2076962079974167: 3634527.35
Current Savings Balance for 6847226299857821: 1354969.84
Current Savings Balance for 0793710490620664: 4181604.37
Current Savings Balance for 3491588839892013: 3477633.24
Current Savings Balance for 1093278990669429: 1570449.80
Current Savings Balance for 3491588839892013: 3477516.03
Current Savings Balance for 4659001911688512: 1057414.42
Current Savings Balance for 1093278990669429: 1570660.11
Current Savings Balance for 4659001911688512: 1056287.71
Current Savings Balance for 0793710490620664: 4182028.61
Current Savings Balance for 2076962079974167: 3637656.01
Current Savings Balance for 8255171551994747: 2888475.88
Current Savings Balance for 6847226299857821: 1354660.85
Current Savings Balance for 7966380955913694: 2517319.27
Current Savings Balance for 7966380955913694: 2518130.03
Current Savings Balance for 0793710490620664: 4182218.42
Current Savings Balance for 8255171551994747: 2885766.07
Current Savings Balance for 6847226299857821: 1358026.88
Current Savings Balance for 3491588839892013: 3481853.77
Current Savings Balance for 7966380955913694: 2521226.20
Current Savings Balance for 9980216556183046: 2201686.03
Current Savings Balance for 2076962079974167: 3639150.33
Current Savings Balance for 8255171551994747: 2886692.19
Current Savings Balance for 4659001911688512: 1055317.90
Current Savings Balance for 2076962079974167: 3639988.44
Current Savings Balance for 2076962079974167: 3636285.37
Current Savings Balance for 9980216556183046: 2202714.65
Current Savings Balance for 2076962079974167: 3638458.10
Current Savings Balance for 3491588839892013: 3482406.82
Current Savings Balance for 0793710490620664: 4177516.89
